
 ;spi/dat   13-JAN-2014 AT 10:40:39   pdbpts_doc.dat

  988 7   42.9180       7.91600       56.6740       90700.0       59.1300       156011.       0.00000     
  989 7   41.8200       7.46900       55.8220       90601.0       59.1300       156011.       0.00000     
  990 7   42.1040       6.30300       54.8770       90600.0       59.1300       156011.       0.00000     
  991 7   41.3190       5.35100       54.7990       90800.0       59.1300       156011.       0.00000     
  992 7   41.2900       8.65600       55.0070       90602.0       56.3300       156011.       0.00000     
  993 7   40.7160       9.77400       55.8650       90608.0       56.3300       156011.       0.00000     
  994 7   40.0980       10.9010       55.0400       90605.0       56.3300       156011.       0.00000     
  995 7   38.9650       10.4600       54.2290       90703.0       56.3300       156011.       0.00000     
  996 7   38.1350       11.2820       53.5870       90611.0       56.3300       156011.       0.00000     
  997 7   38.3070       12.5950       53.6590       90701.0       56.3300       156011.       0.00000     
  998 7   37.1270       10.7960       52.8710       90702.0       56.3300       156011.       0.00000     
  999 7   43.2310       6.37200       54.1760       10700.0       48.6500       157011.       0.00000     
 1000 7   43.5910       5.35100       53.1960       10601.0       48.6500       157011.       0.00000     
 1001 7   44.5260       4.22600       53.6460       10600.0       48.6500       157011.       0.00000     
 1002 7   44.6900       3.24500       52.9160       10800.0       48.6500       157011.       0.00000     
 1003 7   44.2060       6.03300       51.9710       10602.0       26.1400       157011.       0.00000     
 1004 7   43.5880       7.35500       51.5050       10608.0       26.1400       157011.       0.00000     
 1005 7   44.4340       7.91800       50.3800       10605.0       26.1400       157011.       0.00000     
 1006 7   42.1660       7.15400       51.0330       10605.0       26.1400       157011.       0.00000     
 1007 7   45.1290       4.35500       54.8290       30700.0       49.1900       158011.       0.00000     
 1008 7   46.0630       3.33900       55.2920       30601.0       49.1900       158011.       0.00000     
 1009 7   47.1310       3.13900       54.2210       30600.0       49.1900       158011.       0.00000     
 1010 7   47.5910       2.02400       53.9650       30800.0       49.1900       158011.       0.00000     
 1011 7   47.5390       4.24100       53.6000       70700.0       55.9900       159011.       0.00000     
 1012 7   48.5080       4.20600       52.5190       70601.0       55.9900       159011.       0.00000     
 1013 7   49.9740       4.00400       52.8770       70600.0       55.9900       159011.       0.00000     
 1014 7   50.7640       3.56500       52.0340       70800.0       55.9900       159011.       0.00000     
 1015 7   48.3700       5.46500       51.7040       70602.0       55.1400       159011.       0.00000     
 1016 7   50.3420       4.30800       54.1150       90700.0       22.6500       160011.       0.00000     
 1017 7   51.7390       4.20900       54.5150       90601.0       22.6500       160011.       0.00000     
 1018 7   52.5860       5.04100       53.5520       90600.0       22.6500       160011.       0.00000     
 1019 7   53.4870       4.52600       52.8900       90800.0       22.6500       160011.       0.00000     
 1020 7   52.2800       2.77100       54.5060       90602.0       46.4700       160011.       0.00000     
 1021 7   53.6530       2.74600       55.1920       90608.0       46.4700       160011.       0.00000     
 1022 7   54.5600       1.54400       54.9270       90605.0       46.4700       160011.       0.00000     
 1023 7   55.8800       1.77400       55.5390       90703.0       46.4700       160011.       0.00000     
 1024 7   56.8820      0.898000       55.5660       90611.0       46.4700       160011.       0.00000     
 1025 7   56.7470     -0.302000       55.0160       90701.0       46.4700       160011.       0.00000     
 1026 7   58.0270       1.22500       56.1440       90702.0       46.4700       160011.       0.00000     
 1027 7   52.3030       6.34500       53.4580       100700.       36.0200       161011.       0.00000     
 1028 7   53.0590       7.21900       52.5630       100601.       36.0200       161011.       0.00000     
 1029 7   54.5110       7.29800       52.9790       100600.       36.0200       161011.       0.00000     
 1030 7   54.8810       6.81300       54.0400       100800.       36.0200       161011.       0.00000     
 1031 7   52.3540       8.55800       52.7270       100602.       36.1500       161011.       0.00000     
 1032 7   51.9240       8.51900       54.1580       100608.       36.1500       161011.       0.00000     
 1033 7   51.3580       7.12800       54.2710       100605.       36.1500       161011.       0.00000     
 1034 7   55.3350       7.88700       52.1260       50700.0       34.2700       162011.       0.00000     
 1035 7   56.7450       8.07300       52.4290       50601.0       34.2700       162011.       0.00000     
 1036 7   57.2000       9.38000       51.7830       50600.0       34.2700       162011.       0.00000     
 1037 7   57.0920       9.57200       50.5660       50800.0       34.2700       162011.       0.00000     
 1038 7   57.6260       6.86200       51.9760       50602.0       23.4600       162011.       0.00000     
 1039 7   57.0760       6.24000       50.7400       50608.0       23.4600       162011.       0.00000     
 1040 7   59.0520       7.31300       51.7390       50608.0       23.4600       162011.       0.00000     
 1041 7   57.6760       10.2870       52.6400       50700.0       20.0400       163011.       0.00000     
 1042 7   58.1270       11.6200       52.2480       50601.0       20.0400       163011.       0.00000     
 1043 7   59.3340       11.5740       51.3500       50600.0       20.0400       163011.       0.00000     
 1044 7   60.4340       11.2280       51.7720       50800.0       20.0400       163011.       0.00000     
 1045 7   58.4130       12.4670       53.5010       50602.0       14.1700       163011.       0.00000     
 1046 7   58.8540       13.8720       53.1100       50608.0       14.1700       163011.       0.00000     
 1047 7   57.1680       12.5280       54.3520       50608.0       14.1700       163011.       0.00000     
 1048 7   59.1010       11.9190       50.0910       190700.       31.7800       164011.       0.00000     
 1049 7   60.1450       11.9150       49.0750       190601.       31.7800       164011.       0.00000     
 1050 7   60.7930       13.2840       48.9400       190600.       31.7800       164011.       0.00000     
 1051 7   61.8600       13.4220       48.3490       190800.       31.7800       164011.       0.00000     
 1052 7   59.5590       11.4960       47.7240       190602.       36.8000       164011.       0.00000     
 1053 7   58.9980       10.1040       47.7150       190608.       36.8000       164011.       0.00000     
 1054 7   60.1690       9.03200       48.5100       191602.       36.8000       164011.       0.00000     
 1055 7   61.1990       8.50400       47.1470       190600.       36.8000       164011.       0.00000     
 1056 7   60.1420       14.2940       49.4980       190700.       28.0800       165011.       0.00000     
 1057 7   60.6550       15.6430       49.4120       190601.       28.0800       165011.       0.00000     
 1058 7   59.9310       16.6020       50.3490       190600.       28.0800       165011.       0.00000     
 1059 7   58.7960       16.3500       50.7550       190800.       28.0800       165011.       0.00000     
 1060 7   60.5480       16.1160       47.9580       190602.       29.2000       165011.       0.00000     
 1061 7   59.4280       15.4410       47.1850       190608.       29.2000       165011.       0.00000     
 1062 7   59.2760       15.9560       45.7640       190605.       29.2000       165011.       0.00000     
 1063 7   60.1010       15.6820       44.9020       190802.       29.2000       165011.       0.00000     
 1064 7   58.2090       16.7090       45.5170       190703.       29.2000       165011.       0.00000     
 1065 7   60.6220       17.6790       50.7180       10700.0       34.2200       166011.       0.00000     
 1066 7   60.0620       18.7220       51.5750       10601.0       34.2200       166011.       0.00000     
 1067 7   59.9950       19.9580       50.6790       10600.0       34.2200       166011.       0.00000     
 1068 7   60.7730       20.0710       49.7360       10800.0       34.2200       166011.       0.00000     
 1069 7   60.9740       19.0420       52.7690       10602.0       31.3400       166011.       0.00000     
 1070 7   61.2770       18.1340       53.9710       10608.0       31.3400       166011.       0.00000     
 1071 7   60.1350       17.1740       54.2340       10605.0       31.3400       166011.       0.00000     
 1072 7   62.5640       17.3910       53.7300       10605.0       31.3400       166011.       0.00000     
 1073 7   59.0700       20.8950       50.9610       100700.       30.2600       167011.       0.00000     
 1074 7   58.8800       22.1340       50.2000       100601.       30.2600       167011.       0.00000     
 1075 7   59.7290       23.2780       50.7560       100600.       30.2600       167011.       0.00000     
 1076 7   60.2340       23.1940       51.8710       100800.       30.2600       167011.       0.00000     
 1077 7   57.4120       22.4090       50.4040       100602.       22.1400       167011.       0.00000     
 1078 7   57.2800       22.0940       51.8610       100608.       22.1400       167011.       0.00000     
 1079 7   58.0070       20.7630       51.9730       100605.       22.1400       167011.       0.00000     
 1080 7   59.8760       24.3410       49.9730       200700.       45.2000       168011.       0.00000     
 1081 7   60.6400       25.5210       50.3820       200601.       45.2000       168011.       0.00000     
 1082 7   59.7090       26.7090       50.1930       200600.       45.2000       168011.       0.00000     
 1083 7   59.3670       27.0590       49.0700       200800.       45.2000       168011.       0.00000     
 1084 7   61.9130       25.7100       49.5180       200602.       30.0500       168011.       0.00000     
 1085 7   62.9060       24.5750       49.7850       200608.       30.0500       168011.       0.00000     
 1086 7   62.5650       27.0280       49.8430       200608.       30.0500       168011.       0.00000     
 1087 7   64.2540       24.7430       49.1010       200605.       30.0500       168011.       0.00000     
 1088 7   59.3110       27.3360       51.2920       30700.0       25.7100       169011.       0.00000     
 1089 7   58.3660       28.4360       51.2090       30601.0       25.7100       169011.       0.00000     
 1090 7   57.0430       27.8010       51.5910       30600.0       25.7100       169011.       0.00000     
 1091 7   56.9270       26.5830       51.5020       30800.0       25.7100       169011.       0.00000     
 1092 7   56.0420       28.5690       52.0080       90700.0       42.3400       170011.       0.00000     
 1093 7   54.7940       27.9320       52.4150       90601.0       42.3400       170011.       0.00000     
 1094 7   53.5570       28.1340       51.5510       90600.0       42.3400       170011.       0.00000     
 1095 7   52.8590       27.1600       51.2150       90800.0       42.3400       170011.       0.00000     
 1096 7   54.4440       28.3060       53.8570       90602.0       64.8400       170011.       0.00000     
 1097 7   53.0420       27.8670       54.2730       90608.0       64.8400       170011.       0.00000     
 1098 7   53.0750       26.9420       55.4620       90605.0       64.8400       170011.       0.00000     
 1099 7   53.9140       27.5070       56.5100       90703.0       64.8400       170011.       0.00000     
 1100 7   53.7070       28.6910       57.0780       90611.0       64.8400       170011.       0.00000     
 1101 7   52.6790       29.4440       56.7040       90701.0       64.8400       170011.       0.00000     
 1102 7   54.5360       29.1260       58.0170       90702.0       64.8400       170011.       0.00000     
 1103 7   53.2440       29.3750       51.2140       130700.       40.8500       171011.       0.00000     
 1104 7   52.0620       29.6100       50.3970       130601.       40.8500       171011.       0.00000     
 1105 7   52.5000       30.2780       49.1130       130600.       40.8500       171011.       0.00000     
 1106 7   52.9380       29.6060       48.1810       130800.       40.8500       171011.       0.00000     
 1107 7   51.0580       30.4810       51.1490       130602.       50.7800       171011.       0.00000     
 1108 7   49.8530       29.7140       51.6420       130608.       50.7800       171011.       0.00000     
 1109 7   49.7050       29.7300       53.1490       130605.       50.7800       171011.       0.00000     
 1110 7   49.5060       30.8220       53.7260       130802.       50.7800       171011.       0.00000     
 1111 7   49.7840       28.6430       53.7530       130803.       50.7800       171011.       0.00000     
 1112 7   52.3900       31.5990       49.0630       130700.       53.5500       172011.       0.00000     
 1113 7   52.8170       32.3280       47.8870       130601.       53.5500       172011.       0.00000     
 1114 7   54.3490       32.3390       47.8860       130600.       53.5500       172011.       0.00000     
 1115 7   54.9840       32.6340       46.8680       130800.       53.5500       172011.       0.00000     
 1116 7   52.2550       33.7530       47.9180       130602.       58.5900       172011.       0.00000     
 1117 7   52.7420       34.5500       49.1070       130608.       58.5900       172011.       0.00000     
 1118 7   52.5870       34.0840       50.2530       130805.       58.5900       172011.       0.00000     
 1119 7   53.2760       35.6540       48.8860       130800.       58.5900       172011.       0.00000     
 1120 7   54.9370       31.9890       49.0290       20700.0       58.6000       173011.       0.00000     
 1121 7   56.3910       31.9490       49.1620       20601.0       58.6000       173011.       0.00000     
 1122 7   56.9680       30.5750       48.8610       20600.0       58.6000       173011.       0.00000     
 1123 7   58.1230       30.3070       49.1730       20800.0       58.6000       173011.       0.00000     
 1124 7   56.8410       32.3500       50.5770       20602.0       53.6400       173011.       0.00000     
 1125 7   56.1060       31.5910       51.5490       20804.0       53.6400       173011.       0.00000     
 1126 7   56.6120       33.8340       50.8060       20608.0       53.6400       173011.       0.00000     
 1127 7   56.1630       29.7050       48.2600       60700.0       31.3800       174011.       0.00000     
 1128 7   56.6160       28.3650       47.9210       60601.0       31.3800       174011.       0.00000     
 1129 7   57.5110       28.5220       46.7210       60600.0       31.3800       174011.       0.00000     
 1130 7   57.0540       28.9450       45.6670       60800.0       31.3800       174011.       0.00000     
 1131 7   55.4280       27.4730       47.5690       60602.0       32.6200       174011.       0.00000     
 1132 7   55.8280       26.1410       47.0150       60608.0       32.6200       174011.       0.00000     
 1133 7   56.6940       25.3110       47.7240       60605.0       32.6200       174011.       0.00000     
 1134 7   55.3680       25.7280       45.7700       60605.0       32.6200       174011.       0.00000     
 1135 7   57.1020       24.0960       47.2030       60603.0       32.6200       174011.       0.00000     
 1136 7   55.7680       24.5080       45.2340       60604.0       32.6200       174011.       0.00000     
 1137 7   56.6380       23.6900       45.9510       60611.0       32.6200       174011.       0.00000     
 1138 7   58.7810       28.1690       46.8560       40700.0       30.0400       175011.       0.00000     
 1139 7   59.7030       28.3580       45.7470       40601.0       30.0400       175011.       0.00000     
 1140 7   60.6230       27.2100       45.3930       40600.0       30.0400       175011.       0.00000     
 1141 7   61.2800       27.2560       44.3620       40800.0       30.0400       175011.       0.00000     
 1142 7   60.5590       29.5720       46.0390       40602.0       36.7900       175011.       0.00000     
 1143 7   61.1240       29.4130       47.3250       40800.0       36.7900       175011.       0.00000     
 1144 7   60.6960       26.1870       46.2300       30700.0       26.4900       176011.       0.00000     
 1145 7   61.6030       25.1020       45.9100       30601.0       26.4900       176011.       0.00000     
 1146 7   61.2540       23.7800       46.5370       30600.0       26.4900       176011.       0.00000     
 1147 7   60.5200       23.7310       47.5150       30800.0       26.4900       176011.       0.00000     
 1148 7   61.7870       22.7080       45.9650       200700.       26.0000       177011.       0.00000     
 1149 7   61.5310       21.3740       46.4700       200601.       26.0000       177011.       0.00000     
 1150 7   62.8380       20.6840       46.8140       200600.       26.0000       177011.       0.00000     
 1151 7   63.8110       20.7760       46.0650       200800.       26.0000       177011.       0.00000     
 1152 7   60.8060       20.5250       45.4350       200602.       23.2400       177011.       0.00000     
 1153 7   59.5550       21.2600       44.9450       200608.       23.2400       177011.       0.00000     
 1154 7   60.4380       19.1870       46.0360       200608.       23.2400       177011.       0.00000     
 1155 7   58.7770       20.4870       43.9160       200605.       23.2400       177011.       0.00000     
 1156 7   62.8590       20.0010       47.9530       200700.       39.9100       178011.       0.00000     
 1157 7   64.0450       19.2890       48.3880       200601.       39.9100       178011.       0.00000     
 1158 7   63.8610       17.8060       48.1680       200600.       39.9100       178011.       0.00000     
 1159 7   62.9610       17.2180       48.7410       200800.       39.9100       178011.       0.00000     
 1160 7   64.3070       19.4830       49.8890       200602.       24.8100       178011.       0.00000     
 1161 7   64.5430       20.9680       50.1970       200608.       24.8100       178011.       0.00000     
 1162 7   65.4780       18.5990       50.3300       200608.       24.8100       178011.       0.00000     
 1163 7   64.7810       21.2490       51.6670       200605.       24.8100       178011.       0.00000     
 1164 7   64.6970       17.2120       47.3290       200700.       30.6700       179011.       0.00000     
 1165 7   64.6530       15.7800       47.0860       200601.       30.6700       179011.       0.00000     
 1166 7   65.3210       15.2460       48.3410       200600.       30.6700       179011.       0.00000     
 1167 7   66.4860       15.5480       48.5710       200800.       30.6700       179011.       0.00000     
 1168 7   65.5210       15.4340       45.8790       200602.       33.8300       179011.       0.00000     
 1169 7   65.6200       13.9350       45.6280       200608.       33.8300       179011.       0.00000     
 1170 7   65.5670       13.1460       46.5930       200805.       33.8300       179011.       0.00000     
 1171 7   65.7680       13.5420       44.4540       200800.       33.8300       179011.       0.00000     
 1172 7   64.6300       14.4710       49.1660       50700.0       43.0300       180011.       0.00000     
 1173 7   65.2860       13.9840       50.3770       50601.0       43.0300       180011.       0.00000     
 1174 7   65.9640       12.6180       50.2560       50600.0       43.0300       180011.       0.00000     
 1175 7   66.6240       12.1660       51.1980       50800.0       43.0300       180011.       0.00000     
 1176 7   64.3260       13.9670       51.5700       50602.0       24.1100       180011.       0.00000     
 1177 7   63.8570       15.3800       51.8550       50608.0       24.1100       180011.       0.00000     
 1178 7   63.1450       13.0350       51.2850       50608.0       24.1100       180011.       0.00000     
 1179 7   65.7980       11.9620       49.1080       10700.0       31.2500       181011.       0.00000     
 1180 7   66.4420       10.6770       48.8660       10601.0       31.2500       181011.       0.00000     
 1181 7   67.8780       10.9730       48.3930       10600.0       31.2500       181011.       0.00000     
 1182 7   68.8170       10.2880       48.7800       10800.0       31.2500       181011.       0.00000     
 1183 7   65.6430       9.86100       47.8160       10602.0       15.0100       181011.       0.00000     
 1184 7   66.2240       8.75200       46.9010       10608.0       15.0100       181011.       0.00000     
 1185 7   67.4610       8.10200       47.4980       10605.0       15.0100       181011.       0.00000     
 1186 7   65.1700       7.68000       46.6650       10605.0       15.0100       181011.       0.00000     
 1187 7   68.0450       12.0170       47.5870       90700.0       37.9900       182011.       0.00000     
 1188 7   69.3640       12.3910       47.0710       90601.0       37.9900       182011.       0.00000     
 1189 7   69.9470       13.5980       47.7920       90600.0       37.9900       182011.       0.00000     
 1190 7   71.0640       14.0170       47.4960       90800.0       37.9900       182011.       0.00000     
 1191 7   69.2840       12.7280       45.5760       90602.0       28.6700       182011.       0.00000     
 1192 7   68.4730       11.7500       44.7810       90608.0       28.6700       182011.       0.00000     
 1193 7   68.4410       12.1250       43.3170       90605.0       28.6700       182011.       0.00000     
 1194 7   67.9050       11.0150       42.5400       90703.0       28.6700       182011.       0.00000     
 1195 7   66.6610       10.5520       42.6370       90611.0       28.6700       182011.       0.00000     
 1196 7   65.7900       11.1030       43.4710       90701.0       28.6700       182011.       0.00000     
 1197 7   66.2980       9.50300       41.9180       90702.0       28.6700       182011.       0.00000     
 1198 7   69.1850       14.1670       48.7170       190700.       35.7200       183011.       0.00000     
 1199 7   69.6410       15.3350       49.4660       190601.       35.7200       183011.       0.00000     
 1200 7   70.1230       16.4350       48.5440       190600.       35.7200       183011.       0.00000     
 1201 7   71.3050       16.7640       48.5010       190800.       35.7200       183011.       0.00000     
 1202 7   70.7610       14.9570       50.4390       190602.       34.9800       183011.       0.00000     
 1203 7   70.2900       14.0780       51.5730       190608.       34.9800       183011.       0.00000     
 1204 7   68.9270       14.8640       52.4490       191602.       34.9800       183011.       0.00000     
 1205 7   69.7700       15.4340       53.9130       190600.       34.9800       183011.       0.00000     
 1206 7   69.1910       16.9890       47.7870       80700.0       43.3400       184011.       0.00000     
 1207 7   69.4970       18.0770       46.8830       80601.0       43.3400       184011.       0.00000     
 1208 7   68.2230       18.9020       46.8100       80600.0       43.3400       184011.       0.00000     
 1209 7   67.1280       18.3870       47.0550       80800.0       43.3400       184011.       0.00000     
 1210 7   69.9110       17.5360       45.5080       80602.0       54.1200       184011.       0.00000     
 1211 7   68.7820       17.0830       44.6010       80608.0       54.1200       184011.       0.00000     
 1212 7   69.2210       15.8950       43.7530       80605.0       54.1200       184011.       0.00000     
 1213 7   70.5610       16.1290       43.0690       80600.0       54.1200       184011.       0.00000     
 1214 7   71.1720       14.8520       42.5800       80705.0       54.1200       184011.       0.00000     
 1215 7   68.3590       20.1860       46.5120       70700.0       25.2000       185011.       0.00000     
 1216 7   67.1910       21.0510       46.4340       70601.0       25.2000       185011.       0.00000     
 1217 7   67.0240       21.6000       45.0340       70600.0       25.2000       185011.       0.00000     
 1218 7   67.9030       21.4530       44.1910       70800.0       25.2000       185011.       0.00000     
 1219 7   67.3220       22.1910       47.4280       70602.0       67.5600       185011.       0.00000     
 1220 7   65.8830       22.2320       44.7920       150700.       42.1900       186011.       0.00000     
 1221 7   65.5840       22.8280       43.4980       150601.       42.1900       186011.       0.00000     
 1222 7   64.7920       24.1040       43.7390       150600.       42.1900       186011.       0.00000     
 1223 7   63.8140       24.1100       44.4910       150800.       42.1900       186011.       0.00000     
 1224 7   64.7650       21.8610       42.6450       150602.       38.5800       186011.       0.00000     
 1225 7   65.5280       20.6320       42.2190       150608.       38.5800       186011.       0.00000     
 1226 7   66.3820       20.6670       41.1160       150605.       38.5800       186011.       0.00000     
 1227 7   65.4230       19.4380       42.9340       150605.       38.5800       186011.       0.00000     
 1228 7   67.1080       19.5470       40.7350       150603.       38.5800       186011.       0.00000     
 1229 7   66.1470       18.3150       42.5620       150604.       38.5800       186011.       0.00000     
 1230 7   66.9850       18.3810       41.4630       150611.       38.5800       186011.       0.00000     
 1231 7   67.7220       17.2830       41.1050       150801.       38.5800       186011.       0.00000     
 1232 7   65.2300       25.1930       43.1250       20700.0       31.7800       187011.       0.00000     
 1233 7   64.5300       26.4490       43.2780       20601.0       31.7800       187011.       0.00000     
 1234 7   64.0110       26.8690       41.9010       20600.0       31.7800       187011.       0.00000     
 1235 7   64.5730       26.4950       40.8720       20800.0       31.7800       187011.       0.00000     
 1236 7   65.4400       27.5160       43.9350       20602.0       27.3500       187011.       0.00000     
 1237 7   64.6760       28.7080       44.1380       20804.0       27.3500       187011.       0.00000     
 1238 7   66.6540       27.8080       43.0890       20608.0       27.3500       187011.       0.00000     
 1239 7   62.9190       27.6230       41.8860       150700.       41.3900       188011.       0.00000     
 1240 7   62.2780       28.0230       40.6370       150601.       41.3900       188011.       0.00000     
 1241 7   62.2300       29.5310       40.4100       150600.       41.3900       188011.       0.00000     
 1242 7   61.4920       30.2540       41.0860       150800.       41.3900       188011.       0.00000     
 1243 7   60.8610       27.4300       40.6040       150602.       33.6800       188011.       0.00000     
 1244 7   60.8470       25.9140       40.5800       150608.       33.6800       188011.       0.00000     
 1245 7   60.8930       25.2210       39.3760       150605.       33.6800       188011.       0.00000     
 1246 7   60.8280       25.1710       41.7610       150605.       33.6800       188011.       0.00000     
 1247 7   60.9200       23.8180       39.3380       150603.       33.6800       188011.       0.00000     
 1248 7   60.8580       23.7650       41.7400       150604.       33.6800       188011.       0.00000     
 1249 7   60.9020       23.0970       40.5170       150611.       33.6800       188011.       0.00000     
 1250 7   60.9180       21.7180       40.4640       150801.       33.6800       188011.       0.00000     
 1251 7   63.0160       29.9880       39.4370       30700.0       40.6900       189011.       0.00000     
 1252 7   63.0810       31.4020       39.1170       30601.0       40.6900       189011.       0.00000     
 1253 7   61.7430       32.0730       38.8760       30600.0       40.6900       189011.       0.00000     
 1254 7   61.5530       33.2260       39.2570       30800.0       40.6900       189011.       0.00000     
 1255 7   60.8080       31.3590       38.2580       30700.0       42.2600       190011.       0.00000     
 1256 7   59.5050       31.9260       37.9590       30601.0       42.2600       190011.       0.00000     
 1257 7   58.3860       30.9010       38.0310       30600.0       42.2600       190011.       0.00000     
 1258 7   58.6210       29.7380       38.3360       30800.0       42.2600       190011.       0.00000     
 1259 7   59.5370       32.5730       36.5670       30602.0       61.6000       190011.       0.00000     
 1260 7   59.9820       31.6090       35.4770       30608.0       61.6000       190011.       0.00000     
 1261 7   60.4260       32.0270       34.4070       30805.0       61.6000       190011.       0.00000     
 1262 7   59.8540       30.3140       35.7400       30700.0       61.6000       190011.       0.00000     
 1263 7   57.1670       31.3510       37.7500       30700.0       39.2100       191011.       0.00000     
 1264 7   55.9950       30.4910       37.7670       30601.0       39.2100       191011.       0.00000     
 1265 7   55.7850       29.9450       36.3610       30600.0       39.2100       191011.       0.00000     
 1266 7   54.6710       29.5610       36.0140       30800.0       39.2100       191011.       0.00000     
 1267 7   54.7350       31.2850       38.1500       30602.0       46.7800       191011.       0.00000     
 1268 7   54.8390       31.9790       39.5020       30608.0       46.7800       191011.       0.00000     
 1269 7   53.9130       32.7560       39.8140       30805.0       46.7800       191011.       0.00000     
 1270 7   55.8150       31.7630       40.2530       30800.0       46.7800       191011.       0.00000     
 1271 7   56.8300       29.9060       35.5410       10700.0       37.3900       192011.       0.00000     
 1272 7   56.6480       29.4340       34.1650       10601.0       37.3900       192011.       0.00000     
 1273 7   57.3470       28.1390       33.7860       10600.0       37.3900       192011.       0.00000     
 1274 7   57.2580       27.7080       32.6370       10800.0       37.3900       192011.       0.00000     
 1275 7   57.0690       30.5270       33.1910       10602.0       31.9300       192011.       0.00000     
 1276 7   56.3810       31.8690       33.4540       10608.0       31.9300       192011.       0.00000     
 1277 7   57.1150       32.9790       32.7150       10605.0       31.9300       192011.       0.00000     
 1278 7   54.9250       31.7880       33.0410       10605.0       31.9300       192011.       0.00000     
 1279 7   58.0250       27.5190       34.7500       30700.0       45.8800       193011.       0.00000     
 1280 7   58.7290       26.2750       34.4840       30601.0       45.8800       193011.       0.00000     
 1281 7   59.7710       26.4870       33.4120       30600.0       45.8800       193011.       0.00000     
 1282 7   59.9280       25.6840       32.4940       30800.0       45.8800       193011.       0.00000     
 1283 7   60.5060       27.5780       33.5530       20700.0       42.6900       194011.       0.00000     
 1284 7   61.5090       27.9380       32.5780       20601.0       42.6900       194011.       0.00000     
 1285 7   62.7500       28.5430       33.2490       20600.0       42.6900       194011.       0.00000     
 1286 7   63.4880       29.3130       32.6430       20800.0       42.6900       194011.       0.00000     
 1287 7   60.8880       28.9260       31.5670       20602.0       38.2900       194011.       0.00000     
 1288 7   61.6970       28.9810       30.3910       20804.0       38.2900       194011.       0.00000     
 1289 7   60.7610       30.3180       32.1820       20608.0       38.2900       194011.       0.00000     
 1290 7   62.9620       28.1970       34.5120       20700.0       50.4300       195011.       0.00000     
 1291 7   64.1140       28.6590       35.2710       20601.0       50.4300       195011.       0.00000     
 1292 7   64.1980       27.7770       36.5050       20600.0       50.4300       195011.       0.00000     
 1293 7   63.7280       28.1400       37.5830       20800.0       50.4300       195011.       0.00000     
 1294 7   63.9660       30.1290       35.6720       20602.0       42.9500       195011.       0.00000     
 1295 7   65.1650       30.6480       36.4830       20608.0       42.9500       195011.       0.00000     
 1296 7   65.4560       31.8620       36.4210       20805.0       42.9500       195011.       0.00000     
 1297 7   65.8170       29.8530       37.1970       20800.0       42.9500       195011.       0.00000     
 1298 7   64.7810       26.5980       36.3230       200700.       38.6000       196011.       0.00000     
 1299 7   64.9430       25.6320       37.4030       200601.       38.6000       196011.       0.00000     
 1300 7   66.4420       25.5770       37.7710       200600.       38.6000       196011.       0.00000     
 1301 7   67.3010       25.4740       36.8980       200800.       38.6000       196011.       0.00000     
 1302 7   64.4190       24.2310       36.9370       200602.       28.2600       196011.       0.00000     
 1303 7   63.9190       23.4040       38.1300       200608.       28.2600       196011.       0.00000     
 1304 7   65.5010       23.4950       36.1760       200608.       28.2600       196011.       0.00000     
 1305 7   64.9570       23.0960       39.1510       200605.       28.2600       196011.       0.00000     
 1306 7   66.7640       25.6610       39.0570       90700.0       30.8700       197011.       0.00000     
 1307 7   68.1730       25.6230       39.4590       90601.0       30.8700       197011.       0.00000     
 1308 7   68.4210       24.7240       40.6510       90600.0       30.8700       197011.       0.00000     
 1309 7   67.8440       24.9220       41.7190       90800.0       30.8700       197011.       0.00000     
 1310 7   68.6710       27.0280       39.7980       90602.0       48.3200       197011.       0.00000     
 1311 7   68.0920       28.0960       38.9140       90608.0       48.3200       197011.       0.00000     
 1312 7   68.7110       29.4160       39.2010       90605.0       48.3200       197011.       0.00000     
 1313 7   68.0910       30.4700       38.4130       90703.0       48.3200       197011.       0.00000     
 1314 7   68.6330       31.6720       38.2300       90611.0       48.3200       197011.       0.00000     
 1315 7   69.8110       31.9610       38.7820       90701.0       48.3200       197011.       0.00000     
 1316 7   68.0000       32.5830       37.4920       90702.0       48.3200       197011.       0.00000     
 1317 7   69.2950       23.7410       40.4720       130700.       49.2200       198011.       0.00000     
 1318 7   69.6130       22.8290       41.5580       130601.       49.2200       198011.       0.00000     
 1319 7   70.5070       23.4820       42.5980       130600.       49.2200       198011.       0.00000     
 1320 7   71.7250       23.4850       42.4530       130800.       49.2200       198011.       0.00000     
 1321 7   70.3040       21.5850       41.0230       130602.       51.6800       198011.       0.00000     
 1322 7   70.8080       20.6910       42.1210       130608.       51.6800       198011.       0.00000     
 1323 7   71.3350       19.3780       41.6070       130605.       51.6800       198011.       0.00000     
 1324 7   71.8060       18.5670       42.4380       130802.       51.6800       198011.       0.00000     
 1325 7   71.2740       19.1570       40.3780       130803.       51.6800       198011.       0.00000     
 1326 7   69.9010       24.0430       43.6400       200700.       59.0400       199011.       0.00000     
 1327 7   70.6630       24.6770       44.7150       200601.       59.0400       199011.       0.00000     
 1328 7   70.8060       23.6870       45.8670       200600.       59.0400       199011.       0.00000     
 1329 7   69.9640       22.8080       46.0530       200800.       59.0400       199011.       0.00000     
 1330 7   69.9460       25.9290       45.2950       200602.       32.7500       199011.       0.00000     
 1331 7   68.5510       25.5350       45.7730       200608.       32.7500       199011.       0.00000     
